range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[1, 0.14, 0.14, 0.1]",0.01,*,110,6.59081734373584e-05,0.882031261920929
"[1, 0.14, 0.14, 0.1]",0.01,*,111,7.41466951170282e-05,0.8885742425918579
"[1, 0.14, 0.14, 0.1]",0.01,*,112,7.82659559568631e-05,0.884472668170929
"[1, 0.14, 0.14, 0.1]",0.01,*,113,7.82659559568631e-05,0.886425793170929
"[1, 0.14, 0.14, 0.1]",0.01,*,114,8.2385216796698e-05,0.8828125
"[1, 0.14, 0.14, 0.1]",0.01,*,115,9.06237384763678e-05,0.8833984136581421
"[1, 0.14, 0.14, 0.1]",0.01,*,116,9.06237384763678e-05,0.8824218511581421
"[1, 0.14, 0.14, 0.1]",0.01,*,117,9.88622601560376e-05,0.8658202886581421
"[1, 0.14, 0.14, 0.1]",0.01,*,118,0.0001029815209958725,0.886425793170929
"[1, 0.14, 0.14, 0.1]",0.01,*,119,0.0001029815209958725,0.88330078125
"[1, 0.14, 0.14, 0.1]",0.01,*,120,0.0001071007818357074,0.885937511920929
"[1, 0.14, 0.14, 0.1]",0.01,*,121,0.0001112200426755423,0.888378918170929
"[1, 0.14, 0.14, 0.1]",0.01,*,122,0.00011533930351537721,0.8798828125
"[1, 0.14, 0.14, 0.1]",0.01,*,123,0.0001194585643552121,0.87548828125
"[1, 0.14, 0.14, 0.1]",0.01,*,124,0.0001276970860348819,0.8828125
"[1, 0.14, 0.14, 0.1]",0.01,*,125,0.0001276970860348819,0.8697265386581421
"[1, 0.14, 0.14, 0.1]",0.01,*,126,0.0001276970860348819,0.88134765625
"[1, 0.14, 0.14, 0.1]",0.01,*,127,0.0001359356077145517,0.8802734613418579
"[1, 0.14, 0.14, 0.1]",0.01,*,128,0.0001359356077145517,0.8597656488418579
"[1, 0.14, 0.14, 0.1]",0.01,*,129,0.0001400548685543866,0.874218761920929
"[1, 0.14, 0.14, 0.1]",0.01,*,130,0.0001482933902340564,0.8768554925918579
"[1, 0.14, 0.14, 0.1]",0.01,*,131,0.0001482933902340564,0.881640613079071
"[1, 0.14, 0.14, 0.1]",0.01,*,132,0.0001606511727535611,0.852246105670929
"[1, 0.14, 0.14, 0.1]",0.01,*,133,0.0001688896944332309,0.886035144329071
"[1, 0.14, 0.14, 0.1]",0.01,*,134,0.0001688896944332309,0.89111328125
"[1, 0.14, 0.14, 0.1]",0.01,*,135,0.0001688896944332309,0.888476550579071
"[1, 0.14, 0.14, 0.1]",0.01,*,136,0.0001730089552730658,0.870312511920929
"[1, 0.14, 0.14, 0.1]",0.01,*,137,0.0001730089552730658,0.8731445074081421
"[1, 0.14, 0.14, 0.1]",0.01,*,138,0.0001730089552730658,0.8809570074081421
"[1, 0.14, 0.14, 0.1]",0.01,*,139,0.0001730089552730658,0.856640636920929
"[1, 0.14, 0.14, 0.1]",0.01,*,140,0.0001730089552730658,0.866406261920929
"[1, 0.14, 0.14, 0.1]",0.01,*,141,0.0001771282161129007,0.884082019329071
"[1, 0.14, 0.14, 0.1]",0.01,*,142,0.0001812474769527356,0.8790038824081421
"[1, 0.14, 0.14, 0.1]",0.01,*,143,0.0001894859986324054,0.8817383050918579
"[1, 0.14, 0.14, 0.1]",0.01,*,144,0.0002018437811519101,0.8828125
"[1, 0.14, 0.14, 0.1]",0.01,*,145,0.000205963041991745,0.876269519329071
"[1, 0.14, 0.14, 0.1]",0.01,*,146,0.0002142015636714148,0.8819335699081421
"[1, 0.14, 0.14, 0.1]",0.01,*,147,0.0002183208245112497,0.87353515625
"[1, 0.14, 0.14, 0.1]",0.01,*,148,0.0002224400853510846,0.877148449420929
"[1, 0.14, 0.14, 0.1]",0.01,*,149,0.0002224400853510846,0.8828125
"[1, 0.14, 0.14, 0.1]",0.01,*,150,0.0002265593461909195,0.8555663824081421
"[1, 0.14, 0.14, 0.1]",0.01,*,151,0.0002265593461909195,0.872753918170929
"[1, 0.14, 0.14, 0.1]",0.01,*,152,0.0002265593461909195,0.8682616949081421
"[1, 0.14, 0.14, 0.1]",0.01,*,153,0.00023067860703075441,0.8775390386581421
"[1, 0.14, 0.14, 0.1]",0.01,*,154,0.0002347978678705893,0.875
"[1, 0.14, 0.14, 0.1]",0.01,*,155,0.0002347978678705893,0.88671875
"[1, 0.14, 0.14, 0.1]",0.01,*,156,0.0002389171287104242,0.8838866949081421
"[1, 0.14, 0.14, 0.1]",0.01,*,157,0.0002430363895502591,0.877246081829071
"[1, 0.14, 0.14, 0.1]",0.01,*,158,0.0002553941720697638,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.01,*,159,0.0002595134329095987,0.883593738079071
"[1, 0.14, 0.14, 0.1]",0.01,*,160,0.0002677519545892685,0.8829101324081421
"[1, 0.14, 0.14, 0.1]",0.01,*,161,0.0002759904762689383,0.88525390625
"[1, 0.14, 0.14, 0.1]",0.01,*,162,0.0002801097371087732,0.8836914300918579
"[1, 0.14, 0.14, 0.1]",0.01,*,163,0.0002842289979486081,0.877148449420929
"[1, 0.14, 0.14, 0.1]",0.01,*,164,0.0002842289979486081,0.8848632574081421
"[1, 0.14, 0.14, 0.1]",0.01,*,165,0.0002842289979486081,0.8623046875
"[1, 0.14, 0.14, 0.1]",0.01,*,166,0.0002842289979486081,0.8846679925918579
"[1, 0.14, 0.14, 0.1]",0.01,*,167,0.000288348258788443,0.881054699420929
"[1, 0.14, 0.14, 0.1]",0.01,*,168,0.0002965867804681128,0.887890636920929
"[1, 0.14, 0.14, 0.1]",0.01,*,169,0.0003007060413079477,0.8734375238418579
"[1, 0.14, 0.14, 0.1]",0.01,*,170,0.0003048253021477826,0.881542980670929
"[1, 0.14, 0.14, 0.1]",0.01,*,171,0.0003089445629876175,0.885058581829071
"[1, 0.14, 0.14, 0.1]",0.01,*,172,0.0003130638238274524,0.878710925579071
"[1, 0.14, 0.14, 0.1]",0.01,*,173,0.0003130638238274524,0.8519531488418579
"[1, 0.14, 0.14, 0.1]",0.01,*,174,0.0003171830846672873,0.88623046875
"[1, 0.14, 0.14, 0.1]",0.01,*,175,0.0003213023455071222,0.883496105670929
"[1, 0.14, 0.14, 0.1]",0.01,*,176,0.0003213023455071222,0.8685547113418579
"[1, 0.14, 0.14, 0.1]",0.01,*,177,0.0003213023455071222,0.86669921875
"[1, 0.14, 0.14, 0.1]",0.01,*,178,0.0003213023455071222,0.88330078125
"[1, 0.14, 0.14, 0.1]",0.01,*,179,0.00032542160634695713,0.8798828125
"[1, 0.14, 0.14, 0.1]",0.01,*,180,0.000329540867186792,0.8828125
"[1, 0.14, 0.14, 0.1]",0.01,*,181,0.0003377793888664618,0.8790038824081421
"[1, 0.14, 0.14, 0.1]",0.01,*,182,0.0003377793888664618,0.8863281011581421
"[1, 0.14, 0.14, 0.1]",0.01,*,183,0.0003418986497062967,0.866015613079071
"[1, 0.14, 0.14, 0.1]",0.01,*,184,0.0003460179105461316,0.8858398199081421
"[1, 0.14, 0.14, 0.1]",0.01,*,185,0.0003501371713859665,0.887890636920929
"[1, 0.14, 0.14, 0.1]",0.01,*,186,0.0003542564322258014,0.8812500238418579
"[1, 0.14, 0.14, 0.1]",0.01,*,187,0.0003624949539054712,0.8814452886581421
"[1, 0.14, 0.14, 0.1]",0.01,*,188,0.00037073347558514103,0.885937511920929
"[1, 0.14, 0.14, 0.1]",0.01,*,189,0.0003830912581046457,0.886523425579071
"[1, 0.14, 0.14, 0.1]",0.01,*,190,0.0003913297797843155,0.8846679925918579
"[1, 0.14, 0.14, 0.1]",0.01,*,191,0.0003995683014639853,0.883007824420929
"[1, 0.14, 0.14, 0.1]",0.01,*,192,0.0004078068231436551,0.87744140625
"[1, 0.14, 0.14, 0.1]",0.01,*,193,0.00041192608398349,0.8760741949081421
"[1, 0.14, 0.14, 0.1]",0.01,*,194,0.0004201646056631598,0.8866211175918579
"[1, 0.14, 0.14, 0.1]",0.01,*,195,0.0004242838665029947,0.883984386920929
"[1, 0.14, 0.14, 0.1]",0.01,*,196,0.0004366416490224994,0.8836914300918579
"[1, 0.14, 0.14, 0.1]",0.01,*,197,0.0004448801707021692,0.8836914300918579
"[1, 0.14, 0.14, 0.1]",0.01,*,198,0.00046135721406150883,0.87451171875
"[1, 0.14, 0.14, 0.1]",0.01,*,199,0.0004654764749013437,0.8857421875
"[1, 0.14, 0.14, 0.1]",0.04,*,0,0.015406035540982526,0.871289074420929
"[1, 0.14, 0.14, 0.1]",0.04,*,1,0.02274655835756832,0.8760741949081421
"[1, 0.14, 0.14, 0.1]",0.04,*,2,0.02986052182796319,0.8666015863418579
"[1, 0.14, 0.14, 0.1]",0.04,*,3,0.0366367059094916,0.86279296875
"[1, 0.14, 0.14, 0.1]",0.04,*,4,0.043206926949028265,0.8651367425918579
"[1, 0.14, 0.14, 0.1]",0.04,*,5,0.04964945090253005,0.858593761920929
"[1, 0.14, 0.14, 0.1]",0.04,*,6,0.0558983695965596,0.8619140386581421
"[1, 0.14, 0.14, 0.1]",0.04,*,7,0.06179715111920317,0.862988293170929
"[1, 0.14, 0.14, 0.1]",0.04,*,8,0.06755587777329236,0.863964855670929
"[1, 0.14, 0.14, 0.1]",0.04,*,9,0.07314571473294831,0.877246081829071
"[1, 0.14, 0.14, 0.1]",0.04,*,10,0.07857078125901089,0.8775390386581421
"[1, 0.14, 0.14, 0.1]",0.04,*,11,0.0838722699598784,0.875195324420929
"[1, 0.14, 0.14, 0.1]",0.04,*,12,0.08891424522783632,0.875292956829071
"[1, 0.14, 0.14, 0.1]",0.04,*,13,0.09378733080136101,0.875683605670929
"[1, 0.14, 0.14, 0.1]",0.04,*,14,0.09863570080984668,0.8799804449081421
"[1, 0.14, 0.14, 0.1]",0.04,*,15,0.10324927295046177,0.8636718988418579
"[1, 0.14, 0.14, 0.1]",0.04,*,16,0.10782165248267851,0.866503894329071
"[1, 0.14, 0.14, 0.1]",0.04,*,17,0.11227457345054004,0.86962890625
"[1, 0.14, 0.14, 0.1]",0.04,*,18,0.11647621950717163,0.868457019329071
"[1, 0.14, 0.14, 0.1]",0.04,*,19,0.12063667295540488,0.867968738079071
"[1, 0.14, 0.14, 0.1]",0.04,*,20,0.12448406257981068,0.87646484375
"[1, 0.14, 0.14, 0.1]",0.04,*,21,0.12842619520353268,0.8792968988418579
"[1, 0.14, 0.14, 0.1]",0.04,*,22,0.13227770408877831,0.8709961175918579
"[1, 0.14, 0.14, 0.1]",0.04,*,23,0.13590677288867287,0.8792968988418579
"[1, 0.14, 0.14, 0.1]",0.04,*,24,0.13937930977665366,0.871289074420929
"[1, 0.14, 0.14, 0.1]",0.04,*,25,0.1425923332317249,0.874218761920929
"[1, 0.14, 0.14, 0.1]",0.04,*,26,0.14579711816511645,0.875292956829071
"[1, 0.14, 0.14, 0.1]",0.04,*,27,0.1487300318830789,0.867968738079071
"[1, 0.14, 0.14, 0.1]",0.04,*,28,0.15165470707936168,0.86865234375
"[1, 0.14, 0.14, 0.1]",0.04,*,29,0.1544187311028909,0.8794921636581421
"[1, 0.14, 0.14, 0.1]",0.04,*,30,0.15706741582290473,0.8799804449081421
"[1, 0.14, 0.14, 0.1]",0.04,*,31,0.15962547680444222,0.873828113079071
"[1, 0.14, 0.14, 0.1]",0.04,*,32,0.16209703330834316,0.881152331829071
"[1, 0.14, 0.14, 0.1]",0.04,*,33,0.16450268163880674,0.8804687261581421
"[1, 0.14, 0.14, 0.1]",0.04,*,34,0.16693716479514917,0.882128894329071
"[1, 0.14, 0.14, 0.1]",0.04,*,35,0.16915332712698034,0.8656250238418579
"[1, 0.14, 0.14, 0.1]",0.04,*,36,0.17137772798049117,0.880664050579071
"[1, 0.14, 0.14, 0.1]",0.04,*,37,0.17353622066056468,0.8807617425918579
"[1, 0.14, 0.14, 0.1]",0.04,*,38,0.17559173181964227,0.872753918170929
"[1, 0.14, 0.14, 0.1]",0.04,*,39,0.17761016963116139,0.884082019329071
"[1, 0.14, 0.14, 0.1]",0.04,*,40,0.17950914887832528,0.873046875
"[1, 0.14, 0.14, 0.1]",0.04,*,41,0.18137105477793064,0.879199206829071
"[1, 0.14, 0.14, 0.1]",0.04,*,42,0.18322472215585636,0.884765625
"[1, 0.14, 0.14, 0.1]",0.04,*,43,0.18495481170858702,0.8804687261581421
"[1, 0.14, 0.14, 0.1]",0.04,*,44,0.1865942775228413,0.874804675579071
"[1, 0.14, 0.14, 0.1]",0.04,*,45,0.18834496337977114,0.8812500238418579
"[1, 0.14, 0.14, 0.1]",0.04,*,46,0.18988968619470922,0.8739258050918579
"[1, 0.14, 0.14, 0.1]",0.04,*,47,0.1914220512271278,0.8829101324081421
"[1, 0.14, 0.14, 0.1]",0.04,*,48,0.19298325108542524,0.880566418170929
"[1, 0.14, 0.14, 0.1]",0.04,*,49,0.19452385463952349,0.8770507574081421
"[1, 0.14, 0.14, 0.1]",0.04,*,50,0.19616743971461761,0.88037109375
"[1, 0.14, 0.14, 0.1]",0.04,*,51,0.1977368780945947,0.8857421875
"[1, 0.14, 0.14, 0.1]",0.04,*,52,0.19928983943121245,0.8819335699081421
"[1, 0.14, 0.14, 0.1]",0.04,*,53,0.2008510392895099,0.88232421875
"[1, 0.14, 0.14, 0.1]",0.04,*,54,0.20238340432192847,0.8833984136581421
"[1, 0.14, 0.14, 0.1]",0.04,*,55,0.20377159522495283,0.88232421875
"[1, 0.14, 0.14, 0.1]",0.04,*,56,0.20521745577973488,0.886035144329071
"[1, 0.14, 0.14, 0.1]",0.04,*,57,0.2066715548561966,0.874804675579071
"[1, 0.14, 0.14, 0.1]",0.04,*,58,0.2080309109333421,0.880566418170929
"[1, 0.14, 0.14, 0.1]",0.04,*,59,0.2093985055321673,0.878125011920929
"[1, 0.14, 0.14, 0.1]",0.04,*,60,0.21079905421771117,0.881152331829071
"[1, 0.14, 0.14, 0.1]",0.04,*,61,0.21209250212141934,0.8685547113418579
"[1, 0.14, 0.14, 0.1]",0.04,*,62,0.2133859500251275,0.8780273199081421
"[1, 0.14, 0.14, 0.1]",0.04,*,63,0.2147576638847925,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.04,*,64,0.21605935031018034,0.878710925579071
"[1, 0.14, 0.14, 0.1]",0.04,*,65,0.21732808264884948,0.883593738079071
"[1, 0.14, 0.14, 0.1]",0.04,*,66,0.2185185490315618,0.8833984136581421
"[1, 0.14, 0.14, 0.1]",0.04,*,67,0.2197007768925944,0.8868163824081421
"[1, 0.14, 0.14, 0.1]",0.04,*,68,0.22097362849210336,0.877148449420929
"[1, 0.14, 0.14, 0.1]",0.04,*,69,0.2222753149174912,0.8863281011581421
"[1, 0.14, 0.14, 0.1]",0.04,*,70,0.2236305517337969,0.88330078125
"[1, 0.14, 0.14, 0.1]",0.04,*,71,0.2249775500284229,0.871874988079071
"[1, 0.14, 0.14, 0.1]",0.04,*,72,0.2262298053237327,0.8814452886581421
"[1, 0.14, 0.14, 0.1]",0.04,*,73,0.2274326294889645,0.873339831829071
"[1, 0.14, 0.14, 0.1]",0.04,*,74,0.22856954548075895,0.885546863079071
"[1, 0.14, 0.14, 0.1]",0.04,*,75,0.2297682503851509,0.887011706829071
"[1, 0.14, 0.14, 0.1]",0.04,*,76,0.2310905331147379,0.886914074420929
"[1, 0.14, 0.14, 0.1]",0.04,*,77,0.2322274491065323,0.883105456829071
"[1, 0.14, 0.14, 0.1]",0.04,*,78,0.23344263105428362,0.8846679925918579
"[1, 0.14, 0.14, 0.1]",0.04,*,79,0.23466605152371459,0.884570300579071
"[1, 0.14, 0.14, 0.1]",0.04,*,80,0.2358482793847472,0.877148449420929
"[1, 0.14, 0.14, 0.1]",0.04,*,81,0.23705934207165866,0.887499988079071
"[1, 0.14, 0.14, 0.1]",0.04,*,82,0.23817154249841407,0.8692382574081421
"[1, 0.14, 0.14, 0.1]",0.04,*,83,0.23936200888112638,0.88134765625
"[1, 0.14, 0.14, 0.1]",0.04,*,84,0.24046185152536229,0.88232421875
"[1, 0.14, 0.14, 0.1]",0.04,*,85,0.24174294164655094,0.887499988079071
"[1, 0.14, 0.14, 0.1]",0.04,*,86,0.2428221879865877,0.8836914300918579
"[1, 0.14, 0.14, 0.1]",0.04,*,87,0.2438973150657846,0.8861328363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,88,0.24518252444781308,0.877734363079071
"[1, 0.14, 0.14, 0.1]",0.04,*,89,0.2461999818752523,0.8857421875
"[1, 0.14, 0.14, 0.1]",0.04,*,90,0.24736573269292558,0.867968738079071
"[1, 0.14, 0.14, 0.1]",0.04,*,91,0.24841202494624365,0.8875976800918579
"[1, 0.14, 0.14, 0.1]",0.04,*,92,0.24947479424292104,0.879687488079071
"[1, 0.14, 0.14, 0.1]",0.04,*,93,0.25054580206127813,0.88232421875
"[1, 0.14, 0.14, 0.1]",0.04,*,94,0.25164976396635386,0.8877929449081421
"[1, 0.14, 0.14, 0.1]",0.04,*,95,0.2527125332630313,0.888964831829071
"[1, 0.14, 0.14, 0.1]",0.04,*,96,0.25374646773382986,0.8861328363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,97,0.2548875029864641,0.8797851800918579
"[1, 0.14, 0.14, 0.1]",0.04,*,98,0.25609444641253576,0.885449230670929
"[1, 0.14, 0.14, 0.1]",0.04,*,99,0.257210766100131,0.888964831829071
"[1, 0.14, 0.14, 0.1]",0.04,*,100,0.2582611776142889,0.89013671875
"[1, 0.14, 0.14, 0.1]",0.04,*,101,0.25939397434524347,0.8857421875
"[1, 0.14, 0.14, 0.1]",0.04,*,102,0.26049793625031925,0.876953125
"[1, 0.14, 0.14, 0.1]",0.04,*,103,0.2614865588518796,0.885937511920929
"[1, 0.14, 0.14, 0.1]",0.04,*,104,0.2624628236709205,0.882031261920929
"[1, 0.14, 0.14, 0.1]",0.04,*,105,0.2635049966633987,0.884082019329071
"[1, 0.14, 0.14, 0.1]",0.04,*,106,0.2645059770474786,0.886523425579071
"[1, 0.14, 0.14, 0.1]",0.04,*,107,0.26553167299659747,0.8843749761581421
"[1, 0.14, 0.14, 0.1]",0.04,*,108,0.26655736894571636,0.884960949420929
"[1, 0.14, 0.14, 0.1]",0.04,*,109,0.2676366152857531,0.884960949420929
"[1, 0.14, 0.14, 0.1]",0.04,*,110,0.26857992601807534,0.8863281011581421
"[1, 0.14, 0.14, 0.1]",0.04,*,111,0.26953147527207716,0.89013671875
"[1, 0.14, 0.14, 0.1]",0.04,*,112,0.2704912630477587,0.887011706829071
"[1, 0.14, 0.14, 0.1]",0.04,*,113,0.2714428123017606,0.886523425579071
"[1, 0.14, 0.14, 0.1]",0.04,*,114,0.2724149578599616,0.87890625
"[1, 0.14, 0.14, 0.1]",0.04,*,115,0.27335003007060416,0.8863281011581421
"[1, 0.14, 0.14, 0.1]",0.04,*,116,0.2743468911938442,0.887011706829071
"[1, 0.14, 0.14, 0.1]",0.04,*,117,0.2752325322744087,0.889355480670929
"[1, 0.14, 0.14, 0.1]",0.04,*,118,0.27619643931093,0.8871093988418579
"[1, 0.14, 0.14, 0.1]",0.04,*,119,0.27720153895584976,0.885937511920929
"[1, 0.14, 0.14, 0.1]",0.04,*,120,0.2780583452105354,0.8907226324081421
"[1, 0.14, 0.14, 0.1]",0.04,*,121,0.2789522248127796,0.885546863079071
"[1, 0.14, 0.14, 0.1]",0.04,*,122,0.2799367281535001,0.8868163824081421
"[1, 0.14, 0.14, 0.1]",0.04,*,123,0.28086768110330285,0.88623046875
"[1, 0.14, 0.14, 0.1]",0.04,*,124,0.281810991835625,0.8779296875
"[1, 0.14, 0.14, 0.1]",0.04,*,125,0.28271310995954885,0.886523425579071
"[1, 0.14, 0.14, 0.1]",0.04,*,126,0.28354108138835565,0.886425793170929
"[1, 0.14, 0.14, 0.1]",0.04,*,127,0.28445967655563886,0.8876953125
"[1, 0.14, 0.14, 0.1]",0.04,*,128,0.28541946433132037,0.8848632574081421
"[1, 0.14, 0.14, 0.1]",0.04,*,129,0.28638337136784175,0.8838866949081421
"[1, 0.14, 0.14, 0.1]",0.04,*,130,0.28727313170924607,0.875781238079071
"[1, 0.14, 0.14, 0.1]",0.04,*,131,0.2882164424415683,0.884472668170929
"[1, 0.14, 0.14, 0.1]",0.04,*,132,0.28908148721793364,0.889355480670929
"[1, 0.14, 0.14, 0.1]",0.04,*,133,0.2899918438635371,0.8861328363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,134,0.29086924642242196,0.8701171875
"[1, 0.14, 0.14, 0.1]",0.04,*,135,0.29183315345894334,0.880175769329071
"[1, 0.14, 0.14, 0.1]",0.04,*,136,0.29258285893179325,0.8873046636581421
"[1, 0.14, 0.14, 0.1]",0.04,*,137,0.29343966518647896,0.890625
"[1, 0.14, 0.14, 0.1]",0.04,*,138,0.2944035722230003,0.8783203363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,139,0.29526037847768594,0.887890636920929
"[1, 0.14, 0.14, 0.1]",0.04,*,140,0.2960759921239733,0.887988269329071
"[1, 0.14, 0.14, 0.1]",0.04,*,141,0.29693691763949875,0.887890636920929
"[1, 0.14, 0.14, 0.1]",0.04,*,142,0.29770310015570806,0.8828125
"[1, 0.14, 0.14, 0.1]",0.04,*,143,0.2984898789761165,0.884960949420929
"[1, 0.14, 0.14, 0.1]",0.04,*,144,0.299326088926603,0.887988269329071
"[1, 0.14, 0.14, 0.1]",0.04,*,145,0.3001293447903708,0.88818359375
"[1, 0.14, 0.14, 0.1]",0.04,*,146,0.3009284813932988,0.88330078125
"[1, 0.14, 0.14, 0.1]",0.04,*,147,0.3017688106046251,0.887402355670929
"[1, 0.14, 0.14, 0.1]",0.04,*,148,0.30265857094602944,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.04,*,149,0.3034453497664379,0.89111328125
"[1, 0.14, 0.14, 0.1]",0.04,*,150,0.3042692019344049,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.04,*,151,0.30503126518977436,0.888378918170929
"[1, 0.14, 0.14, 0.1]",0.04,*,152,0.3058757136619405,0.886914074420929
"[1, 0.14, 0.14, 0.1]",0.04,*,153,0.30667073100402864,0.88720703125
"[1, 0.14, 0.14, 0.1]",0.04,*,154,0.30752341799787447,0.8863281011581421
"[1, 0.14, 0.14, 0.1]",0.04,*,155,0.30826488494904475,0.8832031488418579
"[1, 0.14, 0.14, 0.1]",0.04,*,156,0.3090763793344922,0.888378918170929
"[1, 0.14, 0.14, 0.1]",0.04,*,157,0.30987139667658037,0.8887695074081421
"[1, 0.14, 0.14, 0.1]",0.04,*,158,0.3106416984536295,0.891308605670929
"[1, 0.14, 0.14, 0.1]",0.04,*,159,0.3114737891432761,0.8836914300918579
"[1, 0.14, 0.14, 0.1]",0.04,*,160,0.3123182376154423,0.8827148675918579
"[1, 0.14, 0.14, 0.1]",0.04,*,161,0.3130761816099719,0.8838866949081421
"[1, 0.14, 0.14, 0.1]",0.04,*,162,0.3138052907786227,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.04,*,163,0.31455499625147265,0.8882812261581421
"[1, 0.14, 0.14, 0.1]",0.04,*,164,0.3152799861592836,0.884960949420929
"[1, 0.14, 0.14, 0.1]",0.04,*,165,0.31604616867549284,0.875195324420929
"[1, 0.14, 0.14, 0.1]",0.04,*,166,0.31675056227910464,0.883496105670929
"[1, 0.14, 0.14, 0.1]",0.04,*,167,0.3174755521869156,0.8876953125
"[1, 0.14, 0.14, 0.1]",0.04,*,168,0.31819230357304684,0.8861328363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,169,0.31889257791581876,0.880078136920929
"[1, 0.14, 0.14, 0.1]",0.04,*,170,0.3196175678236297,0.8856445550918579
"[1, 0.14, 0.14, 0.1]",0.04,*,171,0.3203755118181594,0.88427734375
"[1, 0.14, 0.14, 0.1]",0.04,*,172,0.3211252172910093,0.887499988079071
"[1, 0.14, 0.14, 0.1]",0.04,*,173,0.3219655465023356,0.883007824420929
"[1, 0.14, 0.14, 0.1]",0.04,*,174,0.3226575823234279,0.8853515386581421
"[1, 0.14, 0.14, 0.1]",0.04,*,175,0.3233084255361218,0.89013671875
"[1, 0.14, 0.14, 0.1]",0.04,*,176,0.3240292961830929,0.879101574420929
"[1, 0.14, 0.14, 0.1]",0.04,*,177,0.32470897422166567,0.8829101324081421
"[1, 0.14, 0.14, 0.1]",0.04,*,178,0.3255287071287928,0.880175769329071
"[1, 0.14, 0.14, 0.1]",0.04,*,179,0.3262413392540843,0.884472668170929
"[1, 0.14, 0.14, 0.1]",0.04,*,180,0.3270239988136529,0.8868163824081421
"[1, 0.14, 0.14, 0.1]",0.04,*,181,0.32777782354734264,0.887402355670929
"[1, 0.14, 0.14, 0.1]",0.04,*,182,0.3285151712376731,0.8856445550918579
"[1, 0.14, 0.14, 0.1]",0.04,*,183,0.3292236841021247,0.8890625238418579
"[1, 0.14, 0.14, 0.1]",0.04,*,184,0.32999398587917383,0.884765625
"[1, 0.14, 0.14, 0.1]",0.04,*,185,0.33070661800446527,0.8794921636581421
"[1, 0.14, 0.14, 0.1]",0.04,*,186,0.3313945345647177,0.884082019329071
"[1, 0.14, 0.14, 0.1]",0.04,*,187,0.3320453777774116,0.890332043170929
"[1, 0.14, 0.14, 0.1]",0.04,*,188,0.3327497713810234,0.884570300579071
"[1, 0.14, 0.14, 0.1]",0.04,*,189,0.33339237607203764,0.8861328363418579
"[1, 0.14, 0.14, 0.1]",0.04,*,190,0.33412560450152823,0.880078136920929
"[1, 0.14, 0.14, 0.1]",0.04,*,191,0.33477644771422216,0.8837890625
"[1, 0.14, 0.14, 0.1]",0.04,*,192,0.3355055568828729,0.88525390625
"[1, 0.14, 0.14, 0.1]",0.04,*,193,0.33626350087740253,0.8880859613418579
"[1, 0.14, 0.14, 0.1]",0.04,*,194,0.3370338026544517,0.883496105670929
"[1, 0.14, 0.14, 0.1]",0.04,*,195,0.3376846458671456,0.8851562738418579
"[1, 0.14, 0.14, 0.1]",0.04,*,196,0.33837668168823787,0.8871093988418579
"[1, 0.14, 0.14, 0.1]",0.04,*,197,0.3391016715960488,0.887011706829071
"[1, 0.14, 0.14, 0.1]",0.04,*,198,0.33980606519966056,0.8897460699081421
"[1, 0.14, 0.14, 0.1]",0.04,*,199,0.34042807358647564,0.887499988079071
"[1, 0.14, 0.14, 0.1]",0.16,*,0,0.10903271516958997,0.825976550579071
"[1, 0.14, 0.14, 0.1]",0.16,*,1,0.1547977031001557,0.8482421636581421
"[1, 0.14, 0.14, 0.1]",0.16,*,2,0.19526532159069376,0.858691394329071
"[1, 0.14, 0.14, 0.1]",0.16,*,3,0.2314942206770417,0.863574206829071
"[1, 0.14, 0.14, 0.1]",0.16,*,4,0.26381394122638635,0.867871105670929
"[1, 0.14, 0.14, 0.1]",0.16,*,5,0.29260345523599246,0.8550781011581421
"[1, 0.14, 0.14, 0.1]",0.16,*,6,0.3182540924856444,0.8642578125
"[1, 0.14, 0.14, 0.1]",0.16,*,7,0.3413549072754385,0.8705078363418579
"[1, 0.14, 0.14, 0.1]",0.16,*,8,0.3619306151704138,0.866015613079071
"[1, 0.14, 0.14, 0.1]",0.16,*,9,0.38046728894967086,0.8656250238418579
"[1, 0.14, 0.14, 0.1]",0.16,*,10,0.39719972648108026,0.8641601800918579
"[1, 0.14, 0.14, 0.1]",0.16,*,11,0.4121196892429622,0.857128918170929
"[1, 0.14, 0.14, 0.1]",0.16,*,12,0.4258656626654913,0.872753918170929
"[1, 0.14, 0.14, 0.1]",0.16,*,13,0.438297591880113,0.871874988079071
"[1, 0.14, 0.14, 0.1]",0.16,*,14,0.4496090821462997,0.8692382574081421
"[1, 0.14, 0.14, 0.1]",0.16,*,15,0.4599072342458869,0.87109375
"[1, 0.14, 0.14, 0.1]",0.16,*,16,0.4690602318320001,0.8681640625
