range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[1, 1, 0.14, 0.1]",0.16,+,0,0.8818472413310156,0.10205078125
"[1, 1, 0.14, 0.1]",0.16,+,1,0.9202758257058353,0.11289062350988388
"[1, 1, 0.14, 0.1]",0.16,+,2,0.9404272497343077,0.28105467557907104
"[1, 1, 0.14, 0.1]",0.16,+,3,0.9528921330356481,0.3150390684604645
"[1, 1, 0.14, 0.1]",0.16,+,4,0.9609082146299668,0.3529296815395355
"[1, 1, 0.14, 0.1]",0.16,+,5,0.9661726299832758,0.3271484375
"[1, 1, 0.14, 0.1]",0.16,+,6,0.9701024048244783,0.33720701932907104
"[1, 1, 0.14, 0.1]",0.16,+,7,0.9729652911081635,0.3379882872104645
"[1, 1, 0.14, 0.1]",0.16,+,8,0.975222646048393,0.31591796875
"[1, 1, 0.14, 0.1]",0.16,+,9,0.9769650933836432,0.37138670682907104
"[1, 1, 0.14, 0.1]",0.16,+,10,0.9782255872006327,0.3837890625
"[1, 1, 0.14, 0.1]",0.16,+,11,0.979341906888228,0.3651367127895355
"[1, 1, 0.14, 0.1]",0.16,+,12,0.9801410434911559,0.3714843690395355
"[1, 1, 0.14, 0.1]",0.16,+,13,0.9807177400087328,0.3779296875
"[1, 1, 0.14, 0.1]",0.16,+,14,0.9813397483955479,0.388671875
"[1, 1, 0.14, 0.1]",0.16,+,15,0.9817969863487696,0.3973632752895355
"[1, 1, 0.14, 0.1]",0.16,+,16,0.9821471235201555,0.4024414122104645
"[1, 1, 0.14, 0.1]",0.16,+,17,0.982484902909022,0.38427734375
"[1, 1, 0.14, 0.1]",0.16,+,18,0.9827773704286503,0.39433592557907104
"[1, 1, 0.14, 0.1]",0.16,+,19,0.9829709756881225,0.39824217557907104
"[1, 1, 0.14, 0.1]",0.16,+,20,0.9831439846433956,0.4009765684604645
"[1, 1, 0.14, 0.1]",0.16,+,21,0.9833252321203483,0.404296875
"[1, 1, 0.14, 0.1]",0.16,+,22,0.9834611677280629,0.4072265625
"[1, 1, 0.14, 0.1]",0.16,+,23,0.9835888648140978,0.4102539122104645
"[1, 1, 0.14, 0.1]",0.16,+,24,0.9837206811609724,0.41035157442092896
"[1, 1, 0.14, 0.1]",0.16,+,25,0.9838277819428082,0.41357421875
"[1, 1, 0.14, 0.1]",0.16,+,26,0.9838772130728862,0.41826170682907104
"[1, 1, 0.14, 0.1]",0.16,+,27,0.983984313854722,0.42060548067092896
"[1, 1, 0.14, 0.1]",0.16,+,28,0.9840378642456398,0.4229492247104645
"[1, 1, 0.14, 0.1]",0.16,+,29,0.9840831761148779,0.42753905057907104
"[1, 1, 0.14, 0.1]",0.16,+,30,0.9841202494624365,0.42802733182907104
"[1, 1, 0.14, 0.1]",0.16,+,31,0.9841532035491551,0.4307617247104645
"[1, 1, 0.14, 0.1]",0.16,+,32,0.9841943961575534,0.4310546815395355
"[1, 1, 0.14, 0.1]",0.16,+,33,0.984206753940073,0.43242186307907104
"[1, 1, 0.14, 0.1]",0.16,+,34,0.9842273502442722,0.4369140565395355
"[1, 1, 0.14, 0.1]",0.16,+,35,0.984256185070151,0.39130860567092896
"[1, 1, 0.14, 0.1]",0.16,+,36,0.9842685428526705,0.40693360567092896
"[1, 1, 0.14, 0.1]",0.16,+,37,0.9842726621135104,0.4170898497104645
"[1, 1, 0.14, 0.1]",0.16,+,38,0.9842891391568697,0.4247070252895355
"[1, 1, 0.14, 0.1]",0.16,+,39,0.9842891391568697,0.42919921875
"[1, 1, 0.14, 0.1]",0.16,+,40,0.9843014969393892,0.4349609315395355
"[1, 1, 0.14, 0.1]",0.16,+,41,0.9843097354610688,0.43505859375
"[1, 1, 0.14, 0.1]",0.16,+,42,0.9843220932435883,0.4374023377895355
"[1, 1, 0.14, 0.1]",0.16,+,43,0.9843262125044282,0.4410156309604645
"[1, 1, 0.14, 0.1]",0.16,+,44,0.9843262125044282,0.439453125
"[1, 1, 0.14, 0.1]",0.16,+,45,0.9843303317652681,0.44189453125
"[1, 1, 0.14, 0.1]",0.16,+,46,0.9843344510261078,0.4395507872104645
"[1, 1, 0.14, 0.1]",0.16,+,47,0.9843385702869477,0.4476562440395355
"[1, 1, 0.14, 0.1]",0.16,+,48,0.9843385702869477,0.4510742127895355
"[1, 1, 0.14, 0.1]",0.16,+,49,0.9843468088086273,0.45185548067092896
"[1, 1, 0.14, 0.1]",0.16,+,50,0.9843468088086273,0.45478516817092896
"[1, 1, 0.14, 0.1]",0.16,+,51,0.9843468088086273,0.4585937559604645
"[1, 1, 0.14, 0.1]",0.16,+,52,0.9843509280694672,0.45830076932907104
"[1, 1, 0.14, 0.1]",0.16,+,53,0.9843509280694672,0.4618164002895355
"[1, 1, 0.14, 0.1]",0.16,+,54,0.9843550473303071,0.4693359434604645
"[1, 1, 0.14, 0.1]",0.16,+,55,0.9843550473303071,0.47148436307907104
"[1, 1, 0.14, 0.1]",0.16,+,56,0.9843550473303071,0.47343748807907104
"[1, 1, 0.14, 0.1]",0.16,+,57,0.9843550473303071,0.47001951932907104
"[1, 1, 0.14, 0.1]",0.16,+,58,0.9843591665911469,0.4735351502895355
"[1, 1, 0.14, 0.1]",0.16,+,59,0.9843591665911469,0.47636717557907104
"[1, 1, 0.14, 0.1]",0.16,+,60,0.9843591665911469,0.4808593690395355
"[1, 1, 0.14, 0.1]",0.16,+,61,0.9843632858519867,0.4828124940395355
"[1, 1, 0.14, 0.1]",0.16,+,62,0.9843632858519867,0.48662108182907104
"[1, 1, 0.14, 0.1]",0.16,+,63,0.9843632858519867,0.48701173067092896
"[1, 1, 0.14, 0.1]",0.16,+,64,0.9843632858519867,0.48779296875
"[1, 1, 0.14, 0.1]",0.16,+,65,0.9843632858519867,0.49169921875
"[1, 1, 0.14, 0.1]",0.16,+,66,0.9843632858519867,0.49042969942092896
"[1, 1, 0.14, 0.1]",0.16,+,67,0.9843632858519867,0.4913085997104645
"[1, 1, 0.14, 0.1]",0.16,+,68,0.9843632858519867,0.49462890625
"[1, 1, 0.14, 0.1]",0.16,+,69,0.9843632858519867,0.4970703125
"[1, 1, 0.14, 0.1]",0.16,+,70,0.9843632858519867,0.4996093809604645
"[1, 1, 0.14, 0.1]",0.16,+,71,0.9843632858519867,0.500195324420929
"[1, 1, 0.14, 0.1]",0.16,+,72,0.9843632858519867,0.50341796875
"[1, 1, 0.14, 0.1]",0.16,+,73,0.9843632858519867,0.505859375
"[1, 1, 0.14, 0.1]",0.16,+,74,0.9843632858519867,0.506640613079071
"[1, 1, 0.14, 0.1]",0.16,+,75,0.9843632858519867,0.504199206829071
"[1, 1, 0.14, 0.1]",0.16,+,76,0.9843632858519867,0.509765625
"[1, 1, 0.14, 0.1]",0.16,+,77,0.9843632858519867,0.508984386920929
"[1, 1, 0.14, 0.1]",0.16,+,78,0.9843632858519867,0.5145508050918579
"[1, 1, 0.14, 0.1]",0.16,+,79,0.9843632858519867,0.517285168170929
"[1, 1, 0.14, 0.1]",0.16,+,80,0.9843632858519867,0.516894519329071
"[1, 1, 0.14, 0.1]",0.16,+,81,0.9843632858519867,0.524121105670929
"[1, 1, 0.14, 0.1]",0.16,+,82,0.9843632858519867,0.523242175579071
"[1, 1, 0.14, 0.1]",0.16,+,83,0.9843632858519867,0.5262695550918579
"[1, 1, 0.14, 0.1]",0.16,+,84,0.9843632858519867,0.5289062261581421
"[1, 1, 0.14, 0.1]",0.16,+,85,0.9843632858519867,0.530078113079071
"[1, 1, 0.14, 0.1]",0.16,+,86,0.9843632858519867,0.530078113079071
"[1, 1, 0.14, 0.1]",0.16,+,87,0.9843632858519867,0.533984363079071
"[1, 1, 0.14, 0.1]",0.16,+,88,0.9843632858519867,0.533886730670929
"[1, 1, 0.14, 0.1]",0.16,+,89,0.9843632858519867,0.537304699420929
"[1, 1, 0.14, 0.1]",0.16,+,90,0.9843632858519867,0.537402331829071
"[1, 1, 0.14, 0.1]",0.16,+,91,0.9843632858519867,0.5376952886581421
"[1, 1, 0.14, 0.1]",0.16,+,92,0.9843632858519867,0.5389648675918579
"[1, 1, 0.14, 0.1]",0.16,+,93,0.9843632858519867,0.5391601324081421
"[1, 1, 0.14, 0.1]",0.16,+,94,0.9843632858519867,0.5406249761581421
"[1, 1, 0.14, 0.1]",0.16,+,95,0.9843632858519867,0.544238269329071
"[1, 1, 0.14, 0.1]",0.16,+,96,0.9843632858519867,0.543749988079071
"[1, 1, 0.14, 0.1]",0.16,+,97,0.9843632858519867,0.542187511920929
"[1, 1, 0.14, 0.1]",0.16,+,98,0.9843632858519867,0.547167956829071
"[1, 1, 0.14, 0.1]",0.16,+,99,0.9843632858519867,0.5469726324081421
"[1, 1, 0.14, 0.1]",0.16,+,100,0.9843632858519867,0.5501953363418579
"[1, 1, 0.14, 0.1]",0.16,+,101,0.9843632858519867,0.552441418170929
"[1, 1, 0.14, 0.1]",0.16,+,102,0.9843632858519867,0.5565429925918579
"[1, 1, 0.14, 0.1]",0.16,+,103,0.9843632858519867,0.5562499761581421
"[1, 1, 0.14, 0.1]",0.16,+,104,0.9843632858519867,0.554394543170929
"[1, 1, 0.14, 0.1]",0.16,+,105,0.9843632858519867,0.554003894329071
"[1, 1, 0.14, 0.1]",0.16,+,106,0.9843632858519867,0.5572265386581421
"[1, 1, 0.14, 0.1]",0.16,+,107,0.9843632858519867,0.5604492425918579
"[1, 1, 0.14, 0.1]",0.16,+,108,0.9843632858519867,0.56298828125
"[1, 1, 0.14, 0.1]",0.16,+,109,0.9843632858519867,0.5665038824081421
"[1, 1, 0.14, 0.1]",0.16,+,110,0.9843632858519867,0.5672851800918579
"[1, 1, 0.14, 0.1]",0.16,+,111,0.9843632858519867,0.573535144329071
"[1, 1, 0.14, 0.1]",0.16,+,112,0.9843632858519867,0.5712890625
"[1, 1, 0.14, 0.1]",0.16,+,113,0.9843632858519867,0.5703125
"[1, 1, 0.14, 0.1]",0.16,+,114,0.9843632858519867,0.572460949420929
"[1, 1, 0.14, 0.1]",0.16,+,115,0.9843632858519867,0.57275390625
"[1, 1, 0.14, 0.1]",0.16,+,116,0.9843632858519867,0.576953113079071
"[1, 1, 0.14, 0.1]",0.16,+,117,0.9843632858519867,0.585742175579071
"[1, 1, 0.14, 0.1]",0.16,+,118,0.9843632858519867,0.5853515863418579
"[1, 1, 0.14, 0.1]",0.16,+,119,0.9843632858519867,0.591015636920929
"[1, 1, 0.14, 0.1]",0.16,+,120,0.9843632858519867,0.588183581829071
"[1, 1, 0.14, 0.1]",0.16,+,121,0.9843632858519867,0.58935546875
"[1, 1, 0.14, 0.1]",0.16,+,122,0.9843632858519867,0.591113269329071
"[1, 1, 0.14, 0.1]",0.16,+,123,0.9843632858519867,0.5926758050918579
"[1, 1, 0.14, 0.1]",0.16,+,124,0.9843632858519867,0.5992187261581421
"[1, 1, 0.14, 0.1]",0.16,+,125,0.9843632858519867,0.5970703363418579
"[1, 1, 0.14, 0.1]",0.16,+,126,0.9843632858519867,0.601367175579071
"[1, 1, 0.14, 0.1]",0.16,+,127,0.9843632858519867,0.602246105670929
"[1, 1, 0.14, 0.1]",0.16,+,128,0.9843632858519867,0.6045898199081421
"[1, 1, 0.14, 0.1]",0.16,+,129,0.9843632858519867,0.6053711175918579
"[1, 1, 0.14, 0.1]",0.16,+,130,0.9843632858519867,0.604785144329071
"[1, 1, 0.14, 0.1]",0.16,+,131,0.9843632858519867,0.6063476800918579
"[1, 1, 0.14, 0.1]",0.16,+,132,0.9843632858519867,0.609082043170929
"[1, 1, 0.14, 0.1]",0.16,+,133,0.9843632858519867,0.608691394329071
"[1, 1, 0.14, 0.1]",0.16,+,134,0.9843632858519867,0.60888671875
"[1, 1, 0.14, 0.1]",0.16,+,135,0.9843632858519867,0.608105480670929
"[1, 1, 0.14, 0.1]",0.16,+,136,0.9843632858519867,0.6123046875
"[1, 1, 0.14, 0.1]",0.16,+,137,0.9843632858519867,0.6126953363418579
"[1, 1, 0.14, 0.1]",0.16,+,138,0.9843632858519867,0.6143554449081421
"[1, 1, 0.14, 0.1]",0.16,+,139,0.9843632858519867,0.617871105670929
"[1, 1, 0.14, 0.1]",0.16,+,140,0.9843632858519867,0.61767578125
"[1, 1, 0.14, 0.1]",0.16,+,141,0.9843632858519867,0.6197265386581421
"[1, 1, 0.14, 0.1]",0.16,+,142,0.9843632858519867,0.619335949420929
"[1, 1, 0.14, 0.1]",0.16,+,143,0.9843632858519867,0.623242199420929
"[1, 1, 0.14, 0.1]",0.16,+,144,0.9843632858519867,0.6221679449081421
"[1, 1, 0.14, 0.1]",0.16,+,145,0.9843632858519867,0.6234375238418579
"[1, 1, 0.14, 0.1]",0.16,+,146,0.9843632858519867,0.626269519329071
"[1, 1, 0.14, 0.1]",0.16,+,147,0.9843632858519867,0.624218761920929
"[1, 1, 0.14, 0.1]",0.16,+,148,0.9843632858519867,0.6253906488418579
"[1, 1, 0.14, 0.1]",0.16,+,149,0.9843632858519867,0.625
"[1, 1, 0.14, 0.1]",0.16,+,150,0.9843632858519867,0.6285156011581421
"[1, 1, 0.14, 0.1]",0.16,+,151,0.9843632858519867,0.630859375
"[1, 1, 0.14, 0.1]",0.16,+,152,0.9843632858519867,0.6324218511581421
"[1, 1, 0.14, 0.1]",0.16,+,153,0.9843632858519867,0.6366211175918579
"[1, 1, 0.14, 0.1]",0.16,+,154,0.9843632858519867,0.641796886920929
"[1, 1, 0.14, 0.1]",0.16,+,155,0.9843632858519867,0.6419922113418579
"[1, 1, 0.14, 0.1]",0.16,+,156,0.9843632858519867,0.638867199420929
"[1, 1, 0.14, 0.1]",0.16,+,157,0.9843632858519867,0.6397460699081421
"[1, 1, 0.14, 0.1]",0.16,+,158,0.9843632858519867,0.64111328125
"[1, 1, 0.14, 0.1]",0.16,+,159,0.9843632858519867,0.640332043170929
"[1, 1, 0.14, 0.1]",0.16,+,160,0.9843632858519867,0.639941394329071
"[1, 1, 0.14, 0.1]",0.16,+,161,0.9843632858519867,0.638476550579071
"[1, 1, 0.14, 0.1]",0.16,+,162,0.9843632858519867,0.6402343511581421
"[1, 1, 0.14, 0.1]",0.16,+,163,0.9843632858519867,0.6444336175918579
"[1, 1, 0.14, 0.1]",0.16,+,164,0.9843632858519867,0.6499999761581421
"[1, 1, 0.14, 0.1]",0.16,+,165,0.9843632858519867,0.6451171636581421
"[1, 1, 0.14, 0.1]",0.16,+,166,0.9843632858519867,0.6456054449081421
"[1, 1, 0.14, 0.1]",0.16,+,167,0.9843632858519867,0.6419922113418579
"[1, 1, 0.14, 0.1]",0.16,+,168,0.9843632858519867,0.6444336175918579
"[1, 1, 0.14, 0.1]",0.16,+,169,0.9843632858519867,0.6439453363418579
"[1, 1, 0.14, 0.1]",0.16,+,170,0.9843632858519867,0.645703136920929
"[1, 1, 0.14, 0.1]",0.16,+,171,0.9843632858519867,0.6480468511581421
"[1, 1, 0.14, 0.1]",0.16,+,172,0.9843632858519867,0.650585949420929
"[1, 1, 0.14, 0.1]",0.16,+,173,0.9843632858519867,0.6513671875
"[1, 1, 0.14, 0.1]",0.16,+,174,0.9843632858519867,0.649121105670929
"[1, 1, 0.14, 0.1]",0.16,+,175,0.9843632858519867,0.648730456829071
"[1, 1, 0.14, 0.1]",0.16,+,176,0.9843632858519867,0.6504882574081421
"[1, 1, 0.14, 0.1]",0.16,+,177,0.9843632858519867,0.6551758050918579
"[1, 1, 0.14, 0.1]",0.16,+,178,0.9843632858519867,0.65087890625
"[1, 1, 0.14, 0.1]",0.16,+,179,0.9843632858519867,0.6522461175918579
"[1, 1, 0.14, 0.1]",0.16,+,180,0.9843632858519867,0.6517578363418579
"[1, 1, 0.14, 0.1]",0.16,+,181,0.9843632858519867,0.655957043170929
"[1, 1, 0.14, 0.1]",0.16,+,182,0.9843632858519867,0.65380859375
"[1, 1, 0.14, 0.1]",0.16,+,183,0.9843632858519867,0.665722668170929
"[1, 1, 0.14, 0.1]",0.16,+,184,0.9843632858519867,0.665722668170929
"[1, 1, 0.14, 0.1]",0.16,+,185,0.9843632858519867,0.6656249761581421
"[1, 1, 0.14, 0.1]",0.16,+,186,0.9843632858519867,0.665820300579071
"[1, 1, 0.14, 0.1]",0.16,+,187,0.9843632858519867,0.6620117425918579
"[1, 1, 0.14, 0.1]",0.16,+,188,0.9843632858519867,0.6568359136581421
"[1, 1, 0.14, 0.1]",0.16,+,189,0.9843632858519867,0.66455078125
"[1, 1, 0.14, 0.1]",0.16,+,190,0.9843632858519867,0.66162109375
"[1, 1, 0.14, 0.1]",0.16,+,191,0.9843632858519867,0.663281261920929
"[1, 1, 0.14, 0.1]",0.16,+,192,0.9843632858519867,0.663378894329071
"[1, 1, 0.14, 0.1]",0.16,+,193,0.9843632858519867,0.6617187261581421
"[1, 1, 0.14, 0.1]",0.16,+,194,0.9843632858519867,0.6688476800918579
"[1, 1, 0.14, 0.1]",0.16,+,195,0.9843632858519867,0.667285144329071
"[1, 1, 0.14, 0.1]",0.16,+,196,0.9843632858519867,0.669140636920929
"[1, 1, 0.14, 0.1]",0.16,+,197,0.9843632858519867,0.670605480670929
"[1, 1, 0.14, 0.1]",0.16,+,198,0.9843632858519867,0.6719726324081421
"[1, 1, 0.14, 0.1]",0.16,+,199,0.9843632858519867,0.672558605670929
"[1, 1, 0.14, 0.1]",0.64,+,0,0.9845486525897793,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,1,0.9916626160601741,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,2,0.9941465303465946,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,3,0.9952010611215923,0.09218750149011612
"[1, 1, 0.14, 0.1]",0.64,+,4,0.9955923909013766,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,5,0.9957942346825286,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,6,0.9958972162035244,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,7,0.9959384088119227,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,8,0.995959005116122,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,9,0.9959713628986415,0.04648437350988388
"[1, 1, 0.14, 0.1]",0.64,+,10,0.9959960784636804,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,11,0.9960001977245203,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,12,0.9960043169853602,0.10205078125
"[1, 1, 0.14, 0.1]",0.64,+,13,0.9960043169853602,0.07246093451976776
"[1, 1, 0.14, 0.1]",0.64,+,14,0.9960043169853602,0.10976562649011612
"[1, 1, 0.14, 0.1]",0.64,+,15,0.9960043169853602,0.10888671875
"[1, 1, 0.14, 0.1]",0.64,+,16,0.9960084362462,0.1015625
"[1, 1, 0.14, 0.1]",0.64,+,17,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,18,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,19,0.9960084362462,0.11630859225988388
"[1, 1, 0.14, 0.1]",0.64,+,20,0.9960084362462,0.12558594346046448
"[1, 1, 0.14, 0.1]",0.64,+,21,0.9960084362462,0.13222655653953552
"[1, 1, 0.14, 0.1]",0.64,+,22,0.9960084362462,0.13613280653953552
"[1, 1, 0.14, 0.1]",0.64,+,23,0.9960084362462,0.13701172173023224
"[1, 1, 0.14, 0.1]",0.64,+,24,0.9960084362462,0.13652344048023224
"[1, 1, 0.14, 0.1]",0.64,+,25,0.9960084362462,0.1376953125
"[1, 1, 0.14, 0.1]",0.64,+,26,0.9960084362462,0.13427734375
"[1, 1, 0.14, 0.1]",0.64,+,27,0.9960084362462,0.13193359971046448
"[1, 1, 0.14, 0.1]",0.64,+,28,0.9960084362462,0.13007812201976776
"[1, 1, 0.14, 0.1]",0.64,+,29,0.9960084362462,0.12949219346046448
"[1, 1, 0.14, 0.1]",0.64,+,30,0.9960084362462,0.11845703423023224
"[1, 1, 0.14, 0.1]",0.64,+,31,0.9960084362462,0.11562500149011612
"[1, 1, 0.14, 0.1]",0.64,+,32,0.9960084362462,0.11367187649011612
"[1, 1, 0.14, 0.1]",0.64,+,33,0.9960084362462,0.10273437201976776
"[1, 1, 0.14, 0.1]",0.64,+,34,0.9960084362462,0.10488281399011612
"[1, 1, 0.14, 0.1]",0.64,+,35,0.9960084362462,0.10761718451976776
"[1, 1, 0.14, 0.1]",0.64,+,36,0.9960084362462,0.1025390625
"[1, 1, 0.14, 0.1]",0.64,+,37,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,38,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,39,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,40,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,41,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,42,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,43,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,44,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,45,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,46,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,47,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,48,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,49,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,50,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,51,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,52,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,53,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,54,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,55,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,56,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,57,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,58,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,59,0.9960084362462,0.10312499850988388
"[1, 1, 0.14, 0.1]",0.64,+,60,0.9960084362462,0.10429687798023224
"[1, 1, 0.14, 0.1]",0.64,+,61,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,62,0.9960084362462,0.09970702975988388
"[1, 1, 0.14, 0.1]",0.64,+,63,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,64,0.9960084362462,0.09990234673023224
"[1, 1, 0.14, 0.1]",0.64,+,65,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,66,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,67,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,68,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,69,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,70,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,71,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,72,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,73,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,74,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,75,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,76,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,77,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,78,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,79,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,80,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,81,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,82,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,83,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,84,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,85,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,86,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,87,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,88,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,89,0.9960084362462,0.09941406548023224
"[1, 1, 0.14, 0.1]",0.64,+,90,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,91,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,92,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,93,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,94,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,95,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,96,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,97,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,98,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,99,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,100,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,101,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,102,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,103,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,104,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,105,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,106,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,107,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,108,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,109,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,110,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,111,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,112,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,113,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,114,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,115,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,116,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,117,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,118,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,119,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,120,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,121,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,122,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,123,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,124,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,125,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,126,0.9960084362462,0.09912109375
"[1, 1, 0.14, 0.1]",0.64,+,127,0.9960084362462,0.09912109375
