range_params,upscale,upscale_method,epoch_number,compression,val_top_1
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2253,0.9691467363096364,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2254,0.9691467363096364,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2255,0.9691508555704764,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2256,0.9691508555704764,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2257,0.9691508555704764,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2258,0.9691508555704764,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2259,0.9691508555704764,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2260,0.9691508555704764,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2261,0.9691508555704764,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2262,0.9691549748313164,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2263,0.9691549748313164,0.869335949420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2264,0.9691549748313164,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2265,0.9691549748313164,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2266,0.9691549748313164,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2267,0.969159094092156,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2268,0.969163213352996,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2269,0.9691714518746756,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2270,0.9691755711355154,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2271,0.9691838096571952,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2272,0.9691838096571952,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2273,0.969187928918035,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2274,0.969187928918035,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2275,0.969187928918035,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2276,0.969187928918035,0.8697265386581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2277,0.969187928918035,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2278,0.969187928918035,0.8697265386581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2279,0.9691920481788748,0.86962890625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2280,0.9691920481788748,0.8690429925918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2281,0.9691961674397146,0.869140625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2282,0.9691961674397146,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2283,0.9691961674397146,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2284,0.9692002867005544,0.869824230670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2285,0.9692002867005544,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2286,0.9692044059613942,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2287,0.969208525222234,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2288,0.969212644483074,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2289,0.9692208830047536,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2290,0.9692250022655936,0.86962890625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2291,0.9692250022655936,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2292,0.9692291215264331,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2293,0.9692291215264331,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2294,0.9692291215264331,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2295,0.9692291215264331,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2296,0.9692332407872732,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2297,0.9692332407872732,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2298,0.969237360048113,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2299,0.9692414793089528,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2300,0.9692414793089528,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2301,0.9692414793089528,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2302,0.9692414793089528,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2303,0.9692497178306324,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2304,0.9692538370914724,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2305,0.9692538370914724,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2306,0.9692579563523122,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2307,0.9692579563523122,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2308,0.9692661948739918,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2309,0.9692661948739918,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2310,0.9692661948739918,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2311,0.9692661948739918,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2312,0.9692744333956714,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2313,0.9692744333956714,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2314,0.9692785526565112,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2315,0.9692785526565112,0.87158203125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2316,0.9692785526565112,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2317,0.9692785526565112,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2318,0.9692826719173512,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2319,0.9692909104390308,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2320,0.9692991489607105,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2321,0.9692991489607105,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2322,0.9692991489607105,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2323,0.9693032682215504,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2324,0.9693032682215504,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2325,0.9693032682215504,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2326,0.9693032682215504,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2327,0.9693032682215504,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2328,0.9693032682215504,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2329,0.96931150674323,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2330,0.9693156260040698,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2331,0.9693238645257496,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2332,0.9693238645257496,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2333,0.9693238645257496,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2334,0.9693238645257496,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2335,0.9693279837865894,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2336,0.9693279837865894,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2337,0.9693321030474292,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2338,0.9693321030474292,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2339,0.969336222308269,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2340,0.9693403415691088,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2341,0.9693403415691088,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2342,0.9693403415691088,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2343,0.9693403415691088,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2344,0.9693403415691088,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2345,0.9693403415691088,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2346,0.9693444608299486,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2347,0.9693485800907884,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2348,0.9693485800907884,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2349,0.969356818612468,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2350,0.969360937873308,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2351,0.969360937873308,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2352,0.969360937873308,0.87109375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2353,0.969360937873308,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2354,0.969365057134148,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2355,0.969365057134148,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2356,0.969365057134148,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2357,0.969365057134148,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2358,0.9693691763949877,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2359,0.9693732956558276,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2360,0.9693732956558276,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2361,0.9693732956558276,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2362,0.9693732956558276,0.87158203125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2363,0.9693732956558276,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2364,0.9693732956558276,0.87158203125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2365,0.9693732956558276,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2366,0.9693774149166674,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2367,0.9693815341775072,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2368,0.9693815341775072,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2369,0.969385653438347,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2370,0.969385653438347,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2371,0.969385653438347,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2372,0.9693897726991868,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2373,0.9693897726991868,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2374,0.9693938919600268,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2375,0.9693938919600268,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2376,0.9693938919600268,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2377,0.9694021304817064,0.87158203125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2378,0.9694021304817064,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2379,0.9694062497425462,0.8726562261581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2380,0.9694062497425462,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2381,0.9694062497425462,0.8734375238418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2382,0.9694144882642258,0.873242199420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2383,0.9694144882642258,0.873242199420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2384,0.9694186075250656,0.8729492425918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2385,0.9694186075250656,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2386,0.9694186075250656,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2387,0.9694186075250656,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2388,0.9694227267859056,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2389,0.9694268460467452,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2390,0.9694268460467452,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2391,0.9694268460467452,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2392,0.9694309653075852,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2393,0.9694309653075852,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2394,0.9694392038292649,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2395,0.9694392038292649,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2396,0.9694433230901048,0.87158203125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2397,0.9694474423509446,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2398,0.9694515616117844,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2399,0.9694515616117844,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2400,0.9694515616117844,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2401,0.9694515616117844,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2402,0.9694515616117844,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2403,0.9694515616117844,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2404,0.9694515616117844,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2405,0.9694556808726242,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2406,0.969459800133464,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2407,0.9694680386551436,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2408,0.9694680386551436,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2409,0.9694680386551436,0.8726562261581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2410,0.9694721579159836,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2411,0.9694803964376631,0.872851550579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2412,0.9694803964376631,0.8726562261581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2413,0.969484515698503,0.8729492425918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2414,0.969484515698503,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2415,0.9694886349593428,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2416,0.9694886349593428,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2417,0.9694927542201828,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2418,0.9694927542201828,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2419,0.9694927542201828,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2420,0.9694968734810224,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2421,0.969509231263542,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2422,0.969509231263542,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2423,0.969509231263542,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2424,0.969509231263542,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2425,0.969509231263542,0.8726562261581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2426,0.969509231263542,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2427,0.969513350524382,0.873242199420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2428,0.969513350524382,0.8731445074081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2429,0.969513350524382,0.872851550579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2430,0.9695174697852216,0.8734375238418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2431,0.9695215890460616,0.8729492425918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2432,0.9695215890460616,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2433,0.9695215890460616,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2434,0.9695257083069014,0.873828113079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2435,0.9695298275677412,0.87353515625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2436,0.9695298275677412,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2437,0.9695298275677412,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2438,0.969538066089421,0.8729492425918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2439,0.969538066089421,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2440,0.969538066089421,0.873242199420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2441,0.9695421853502608,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2442,0.9695421853502608,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2443,0.9695463046111006,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2444,0.9695463046111006,0.8731445074081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2445,0.9695463046111006,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2446,0.9695504238719403,0.873046875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2447,0.9695504238719403,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2448,0.9695504238719403,0.8724609613418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2449,0.96955866239362,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2450,0.96956278165446,0.87109375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2451,0.96956278165446,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2452,0.96956278165446,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2453,0.96956278165446,0.8726562261581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2454,0.96956278165446,0.87255859375
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2455,0.9695710201761396,0.8721679449081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2456,0.9695751394369796,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2457,0.9695751394369796,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2458,0.9695751394369796,0.8719726800918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2459,0.9695751394369796,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2460,0.9695751394369796,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2461,0.9695833779586592,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2462,0.9695833779586592,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2463,0.9695833779586592,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2464,0.9695916164803388,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2465,0.9695916164803388,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2466,0.9695957357411786,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2467,0.9695957357411786,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2468,0.9695998550020184,0.871289074420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2469,0.9695998550020184,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2470,0.9695998550020184,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2471,0.9696039742628584,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2472,0.9696039742628584,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2473,0.969608093523698,0.870800793170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2474,0.969612212784538,0.870898425579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2475,0.9696163320453778,0.872265636920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2476,0.9696204513062175,0.8714843988418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2477,0.9696204513062175,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2478,0.9696204513062175,0.872363269329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2479,0.9696245705670574,0.8716796636581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2480,0.9696245705670574,0.871386706829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2481,0.9696245705670574,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2482,0.9696286898278972,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2483,0.9696328090887372,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2484,0.9696328090887372,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2485,0.9696410476104168,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2486,0.9696410476104168,0.86962890625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2487,0.9696451668712566,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2488,0.9696451668712566,0.86962890625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2489,0.9696492861320964,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2490,0.9696492861320964,0.870410144329071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2491,0.9696492861320964,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2492,0.9696534053929364,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2493,0.9696534053929364,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2494,0.969661643914616,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2495,0.969661643914616,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2496,0.9696698824362956,0.871874988079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2497,0.9696740016971356,0.8729492425918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2498,0.9696740016971356,0.872851550579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2499,0.9696740016971356,0.872753918170929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2500,0.9696740016971356,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2501,0.9696740016971356,0.871777355670929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2502,0.9696740016971356,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2503,0.9696781209579752,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2504,0.9696822402188152,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2505,0.9696822402188152,0.8720703125
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2506,0.9696822402188152,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2507,0.969686359479655,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2508,0.969686359479655,0.8707031011581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2509,0.969686359479655,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2510,0.9696904787404949,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2511,0.9696904787404949,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2512,0.9696945980013346,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2513,0.9696987172621744,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2514,0.9697028365230144,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2515,0.9697028365230144,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2516,0.9697028365230144,0.86962890625
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2517,0.9697028365230144,0.8695312738418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2518,0.9697028365230144,0.8692382574081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2519,0.9697028365230144,0.8692382574081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2520,0.969706955783854,0.8690429925918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2521,0.969706955783854,0.8711913824081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2522,0.969706955783854,0.869433581829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2523,0.969706955783854,0.8697265386581421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2524,0.969706955783854,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2525,0.969706955783854,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2526,0.969711075044694,0.869335949420929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2527,0.969711075044694,0.869433581829071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2528,0.969711075044694,0.8702148199081421
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2529,0.9697234328272136,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2530,0.9697275520880532,0.8701171875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2531,0.9697275520880532,0.8700195550918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2532,0.969735790609733,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2533,0.969735790609733,0.8709961175918579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2534,0.969735790609733,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2535,0.969735790609733,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2536,0.9697399098705728,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2537,0.9697440291314128,0.87060546875
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2538,0.9697481483922524,0.870312511920929
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2539,0.9697481483922524,0.8705078363418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2540,0.9697522676530924,0.869921863079071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2541,0.9697522676530924,0.8695312738418579
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2542,0.969760506174772,0.868945300579071
"[0.71, 0.71, 0.38, 0.14]",0.64,*,2543,0.969760506174772,0.8697265386581421
